Date,WMT
2008-11-05,39.229217529296875
2008-11-06,38.7653923034668
2008-11-07,39.41763687133789
2008-11-10,39.990169525146484
2008-11-11,39.67853546142578
2008-11-12,38.13487243652344
2008-11-13,39.808982849121094
2008-11-14,38.20009994506836
2008-11-17,37.54785919189453
2008-11-18,38.20735549926758
2008-11-19,36.96083450317383
2008-11-20,36.714412689208984
2008-11-21,38.352294921875
2008-11-24,38.24358367919922
2008-11-25,39.62779998779297
2008-11-26,41.084503173828125
2008-11-27,
2008-11-28,40.497459411621094
2008-12-01,38.41750717163086
2008-12-02,38.73640441894531
2008-12-03,39.4103889465332
2008-12-04,39.939430236816406
2008-12-05,42.18608093261719
2008-12-08,41.715003967285156
2008-12-09,40.446739196777344
2008-12-10,40.04090118408203
2008-12-11,39.87930679321289
2008-12-12,39.76285171508789
2008-12-15,39.82108688354492
2008-12-16,40.20684814453125
2008-12-17,40.17045593261719
2008-12-18,40.33058166503906
2008-12-19,40.570770263671875
2008-12-22,40.75273895263672
2008-12-23,40.24323654174805
2008-12-24,40.3524169921875
2008-12-25,
2008-12-26,40.28691101074219
2008-12-29,40.11222457885742
2008-12-30,40.06855010986328
2008-12-31,40.8036994934082
2009-01-01,
2009-01-02,41.618892669677734
2009-01-05,41.13850784301758
2009-01-06,40.77457809448242
2009-01-07,40.42520523071289
2009-01-08,37.397315979003906
2009-01-09,37.542884826660156
2009-01-12,37.40458679199219
2009-01-13,37.93592834472656
2009-01-14,37.52832794189453
2009-01-15,37.37548065185547
2009-01-16,37.52832794189453
2009-01-19,
2009-01-20,36.80045700073242
2009-01-21,35.76691818237305
2009-01-22,35.570404052734375
2009-01-23,35.1919059753418
2009-01-26,35.37388229370117
2009-01-27,35.512168884277344
2009-01-28,35.468502044677734
2009-01-29,34.835269927978516
2009-01-30,34.296634674072266
2009-02-02,33.89632797241211
2009-02-03,34.798858642578125
2009-02-04,33.78714370727539
2009-02-05,35.344764709472656
2009-02-06,36.12356185913086
2009-02-09,35.86880874633789
2009-02-10,34.73335266113281
2009-02-11,35.10456848144531
2009-02-12,35.03179168701172
2009-02-13,33.86720657348633
2009-02-16,
2009-02-17,35.11183166503906
2009-02-18,36.39286422729492
2009-02-19,36.72040939331055
2009-02-20,36.407432556152344
2009-02-23,35.577674865722656
2009-02-24,36.40015411376953
2009-02-25,35.81786346435547
2009-02-26,35.119110107421875
2009-02-27,35.83969497680664
2009-03-02,34.96629333496094
2009-03-03,34.48588562011719
2009-03-04,35.2938117980957
2009-03-05,36.21089172363281
2009-03-06,35.59952163696289
2009-03-09,34.58049774169922
2009-03-10,35.42482376098633
2009-03-11,34.73897933959961
2009-03-12,35.8222770690918
2009-03-13,36.0052604675293
2009-03-16,35.719810485839844
2009-03-17,36.598148345947266
2009-03-18,36.920230865478516
2009-03-19,36.56156539916992
2009-03-20,36.29804229736328
2009-03-23,37.68146896362305
2009-03-24,37.3886833190918
2009-03-25,37.82786178588867
2009-03-26,38.61837387084961
2009-03-27,38.47930145263672
2009-03-30,37.886409759521484
2009-03-31,38.135276794433594
2009-04-01,38.66230773925781
2009-04-02,39.26250457763672
2009-04-03,39.379608154296875
2009-04-06,39.10879898071289
2009-04-07,38.34755325317383
2009-04-08,38.50857925415039
2009-04-09,37.08125305175781
